Number of tests,01/15/2021,"2,192"
Number of tests,01/16/2021,785
Number of tests,01/17/2021,623
Number of tests,01/18/2021,"1,917"
Number of tests,01/19/2021,"2,829"
Number of tests,01/20/2021,"2,809"
Number of tests,01/21/2021,"2,837"
Number of student tests,01/15/2021,891
Number of student tests,01/16/2021,612
Number of student tests,01/17/2021,525
Number of student tests,01/18/2021,"1,268"
Number of student tests,01/19/2021,"1,033"
Number of student tests,01/20/2021,"1,367"
Number of student tests,01/21/2021,"1,241"
Number of employee tests,01/15/2021,"1,301"
Number of employee tests,01/16/2021,173
Number of employee tests,01/17/2021,98
Number of employee tests,01/18/2021,649
Number of employee tests,01/19/2021,"1,796"
Number of employee tests,01/20/2021,"1,442"
Number of employee tests,01/21/2021,"1,596"
"New Confirmed Positive, Total",01/15/2021,4
"New Confirmed Positive, Total",01/16/2021,3
"New Confirmed Positive, Total",01/17/2021,1
"New Confirmed Positive, Total",01/18/2021,12
"New Confirmed Positive, Total",01/19/2021,0
"New Confirmed Positive, Total",01/20/2021,7
"New Confirmed Positive, Total",01/21/2021,10
Number of tests,Total,"13,992"
Number of student tests,Total,"6,937"
Number of employee tests,Total,"7,055"
New confirmed positives,Total,37
