Number of tests,12/04/2020,"3,682"
Number of tests,12/05/2020,149
Number of tests,12/06/2020,24
Number of tests,12/07/2020,"3,946"
Number of tests,12/08/2020,"3,064"
Number of tests,12/09/2020,"2,651"
Number of tests,12/10/2020,"2,936"
Number of student tests,12/04/2020,"2,241"
Number of student tests,12/05/2020,102
Number of student tests,12/06/2020,6
Number of student tests,12/07/2020,"2,657"
Number of student tests,12/08/2020,"1,794"
Number of student tests,12/09/2020,"1,281"
Number of student tests,12/10/2020,"1,710"
Number of employee tests,12/04/2020,"1,441"
Number of employee tests,12/05/2020,47
Number of employee tests,12/06/2020,18
Number of employee tests,12/07/2020,"1,289"
Number of employee tests,12/08/2020,"1,270"
Number of employee tests,12/09/2020,"1,370"
Number of employee tests,12/10/2020,"1,226"
"New Confirmed Positive, Total",12/04/2020,3
"New Confirmed Positive, Total",12/05/2020,3
"New Confirmed Positive, Total",12/06/2020,4
"New Confirmed Positive, Total",12/07/2020,4
"New Confirmed Positive, Total",12/08/2020,8
"New Confirmed Positive, Total",12/09/2020,2
"New Confirmed Positive, Total",12/10/2020,2
Number of tests,Total,"16,452"
Number of student tests,Total,"9,791"
Number of employee tests,Total,"6,661"
New confirmed positives,Total,26
