Number of tests,02/04/2021,"6,811"
Number of tests,02/05/2021,"5,651"
Number of tests,02/06/2021,"3,575"
Number of tests,02/07/2021,"3,742"
Number of tests,02/08/2021,"6,236"
Number of tests,02/09/2021,"6,085"
Number of tests,02/10/2021,"5,408"
Number of student tests,02/04/2021,"4,691"
Number of student tests,02/05/2021,"4,270"
Number of student tests,02/06/2021,"3,393"
Number of student tests,02/07/2021,"3,625"
Number of student tests,02/08/2021,"4,494"
Number of student tests,02/09/2021,"4,824"
Number of student tests,02/10/2021,"4,092"
Number of employee tests,02/04/2021,"2,120"
Number of employee tests,02/05/2021,"1,381"
Number of employee tests,02/06/2021,182
Number of employee tests,02/07/2021,117
Number of employee tests,02/08/2021,"1,742"
Number of employee tests,02/09/2021,"1,261"
Number of employee tests,02/10/2021,"1,316"
"New Confirmed Positive, Total",02/04/2021,16
"New Confirmed Positive, Total",02/05/2021,17
"New Confirmed Positive, Total",02/06/2021,16
"New Confirmed Positive, Total",02/07/2021,17
"New Confirmed Positive, Total",02/08/2021,3
"New Confirmed Positive, Total",02/09/2021,10
"New Confirmed Positive, Total",02/10/2021,4
Number of tests,Total,"37,508"
Number of student tests,Total,"29,389"
Number of employee tests,Total,"8,119"
New confirmed positives,Total,83
