Number of tests,12/15/2020,"2,943"
Number of tests,12/16/2020,"2,529"
Number of tests,12/17/2020,"2,063"
Number of tests,12/18/2020,"3,759"
Number of tests,12/19/2020,163
Number of tests,12/20/2020,62
Number of tests,12/21/2020,"2,935"
Number of student tests,12/15/2020,"1,593"
Number of student tests,12/16/2020,"1,099"
Number of student tests,12/17/2020,"1,290"
Number of student tests,12/18/2020,"2,132"
Number of student tests,12/19/2020,99
Number of student tests,12/20/2020,16
Number of student tests,12/21/2020,"1,529"
Number of employee tests,12/15/2020,"1,350"
Number of employee tests,12/16/2020,"1,430"
Number of employee tests,12/17/2020,773
Number of employee tests,12/18/2020,"1,627"
Number of employee tests,12/19/2020,64
Number of employee tests,12/20/2020,46
Number of employee tests,12/21/2020,"1,406"
"New Confirmed Positive, Total",12/15/2020,2
"New Confirmed Positive, Total",12/16/2020,5
"New Confirmed Positive, Total",12/17/2020,4
"New Confirmed Positive, Total",12/18/2020,4
"New Confirmed Positive, Total",12/19/2020,5
"New Confirmed Positive, Total",12/20/2020,3
"New Confirmed Positive, Total",12/21/2020,3
Number of tests,Total,"14,454"
Number of student tests,Total,"7,758"
Number of employee tests,Total,"6,696"
New confirmed positives,Total,26
